Index,coherence,source,lang,BERT_NSP_PPL,Word_PPL
C05772045_0,3,Clinton,en,3.7442074,3.820965395363981
C05761256_0,1,Clinton,en,1.4760778,11.825460131921627
C05793922_2,3,Clinton,en,1.1832876,6.319905776729099
C05760209_2,2,Clinton,en,1.862613,6.746833093188288
C05773739_4,3,Clinton,en,1.0008748,10.41291745326496
C05762975_3,3,Clinton,en,1.0058382,6.515244294703573
C05772566_16,1,Clinton,en,10.657145,12.97136136539521
C05791643_1,2,Clinton,en,3.6584308,5.042805592164676
C05766444_16,1,Clinton,en,1.7586018,11.533003485743732
C05769262_1,1,Clinton,en,2.3807147,7.088129108348716
C05789604_0,3,Clinton,en,1.0000091,4.360801307302313
C05768223_1,1,Clinton,en,1.3527892,4.741175317248306
C05765743_0,3,Clinton,en,3.2913046,12.163911680069665
C05781979_2,3,Clinton,en,1.0000447,4.0085424309650595
C05769055_5,2,Clinton,en,1.0004666,6.843537983788735
C05760558_1,3,Clinton,en,1.0000125,3.973098100569131
C05791336_2,3,Clinton,en,1.0006732,9.473706053983896
C05765907_0,1,Clinton,en,10.848216,12.001022224443949
C05777614_1,3,Clinton,en,1.0000027,8.1536675278567
C05790488_0,1,Clinton,en,1.0000836,5.988511397853294
C05767736_0,3,Clinton,en,1.0001286,5.960972406952339
C05771419_2,1,Clinton,en,1.0001566,8.433464299558512
C05762597_1,1,Clinton,en,1.0083432,8.023889768252687
C05791936_3,3,Clinton,en,1.0000023,6.091240988915225
C05780342_1,3,Clinton,en,1.0002704,5.334894980428187
C05797357_2,2,Clinton,en,2.0274704,7.69417982255966
C05767741_0,3,Clinton,en,1.0298676,10.706143592865526
C05796858_0,3,Clinton,en,1.0054023,7.276100038245482
C05769993_0,1,Clinton,en,2.3115125,5.1171549208523155
C05762730_2,3,Clinton,en,1.0003736,8.395315876632042
C05791971_0,3,Clinton,en,1.6933806,7.901558310009607
C05763508_1,3,Clinton,en,3.196577,5.648886555835505
C05790198_0,2,Clinton,en,1.0000669,8.05888930330323
C05783292_0,3,Clinton,en,1.0000129,5.77738822158556
C05770721_0,3,Clinton,en,1.0000557,10.018620048797159
C05772567_3,1,Clinton,en,1.0000044,3.689304688592514
C05777020_1,3,Clinton,en,1.0000366,4.198165758491944
C05792303_1,2,Clinton,en,3.6599653,11.527247094562219
C05762754_2,1,Clinton,en,2.4719546,8.656936361426318
C05772315_2,1,Clinton,en,25.213234,10.021549355052363
C05792184_4,1,Clinton,en,1.0004355,8.153834615637223
C05769418_2,1,Clinton,en,1.0136273,11.17347344765838
C05768600_2,3,Clinton,en,1.0000116,7.360292631949551
C05793201_1,2,Clinton,en,1.000117,6.440798896961948
C05763857_3,3,Clinton,en,8.332771,6.650392296459606
C05764783_3,1,Clinton,en,1.000315,6.382190897328066
C05767999_0,1,Clinton,en,1.8785218,7.032142798437908
C05782191_0,1,Clinton,en,1.0000738,8.97150906205582
C05774643_6,2,Clinton,en,5.601685,10.764040303383341
C05778554_4,2,Clinton,en,1.0004628,9.091548040723087
C05769074_1,3,Clinton,en,1.0017853,6.587713540857459
C05779708_26,1,Clinton,en,1.7806373,5.637605852240871
C05778086_1,1,Clinton,en,1.0001082,7.994153285146754
C05796226_3,3,Clinton,en,1.0000156,6.84449936508205
C05764053_1,1,Clinton,en,1.5018446,8.50989381574256
C05790098_0,1,Clinton,en,1.0000063,8.618271271975061
C05781917_2,2,Clinton,en,1.7576659,8.96338944111792
C05777005_2,1,Clinton,en,1.0099734,10.347819729974074
C05782869_0,3,Clinton,en,5.494734,5.763491152466561
C05783803_1,3,Clinton,en,1.0000042,6.089104281044959
C05778515_0,3,Clinton,en,1.000027,4.712982921138794
C05791372_0,1,Clinton,en,3.275905,9.655456187960523
C05772851_3,1,Clinton,en,1.0026689,9.400435060973553
C05778723_0,1,Clinton,en,1.0015049,9.532354804165493
C05786375_5,3,Clinton,en,1.0363953,10.05559794692346
C05769142_0,3,Clinton,en,1.0000038,3.4354920479215685
C05777979_2,3,Clinton,en,1.0000978,5.236960817536047
C05790994_4,3,Clinton,en,1.0001092,6.226338895050281
C05761445_4,1,Clinton,en,1.0003302,12.978364371465071
C05766675_0,3,Clinton,en,1.0000637,7.340586119841427
C05773003_0,3,Clinton,en,6.789704,11.388657416992556
C05780742_6,2,Clinton,en,1.00006,8.231848171984439
C05788532_0,3,Clinton,en,1.0000055,9.16484200593791
C05788376_1,3,Clinton,en,1.0000033,6.785721374725833
C05769570_1,3,Clinton,en,1.0002087,8.073809995788498
C05798025_0,3,Clinton,en,1.0000066,5.945224663931173
C05739631_0,3,Clinton,en,1.0004214,7.295475490142915
C05762853_13,2,Clinton,en,1.0000544,6.877869199102132
C05782927_0,3,Clinton,en,1.0000447,4.805142767474866
C05764350_1,3,Clinton,en,1.0000021,6.415636772150736
C05770533_1,3,Clinton,en,5.340162,5.966785390669571
C05763790_0,1,Clinton,en,2.1571472,5.646552279030966
C05770122_4,2,Clinton,en,1.0002643,7.938373490971563
C05783342_1,3,Clinton,en,1.0000046,4.507676629859308
C05787886_2,1,Clinton,en,1.0028014,10.544281326152415
C05767145_1,3,Clinton,en,1.0000565,6.231841113689993
C05767516_1,2,Clinton,en,1.0000119,9.088461006260541
C05790698_0,1,Clinton,en,2.6993957,7.635383570769145
C05772071_0,1,Clinton,en,2.5960958,6.170225841444112
C05760330_1,3,Clinton,en,1.0029246,11.199258399494932
C05767652_1,1,Clinton,en,1.0001999,6.441026682815234
C05771138_0,2,Clinton,en,1.0001396,7.823378665807019
C05789591_3,3,Clinton,en,1.0000103,7.999042876171067
C05793795_4,2,Clinton,en,6.6784153,9.130937519931816
C05786151_1,3,Clinton,en,1.0000055,6.50369827518111
C05784533_1,1,Clinton,en,1.8787458,6.5656557901511645
C05791858_1,3,Clinton,en,1.0004035,5.050127055785114
C05771617_2,3,Clinton,en,1.0005416,7.547242253877356
C05791708_2,1,Clinton,en,1.0000672,4.4676822631889275
C05790662_30,3,Clinton,en,1.0000346,4.594092002880541
C05786218_0,3,Clinton,en,1.000005,4.230509803222028
C05789961_1,2,Clinton,en,1.0003369,7.302424513758487
C05783112_1,3,Clinton,en,1.0002636,5.2313383752995195
C05769449_1,3,Clinton,en,2.0308433,5.304573701196959
C05764939_1,2,Clinton,en,1.0002565,8.179078523123602
C05766001_8,1,Clinton,en,1.0000228,8.436606300910345
C05762633_1,1,Clinton,en,1.6167607,7.68366380226966
C05769497_2,1,Clinton,en,1.0053858,9.1322624926966
C05761770_1,2,Clinton,en,1.0000838,9.838904413674507
C05771320_0,2,Clinton,en,1.0001314,9.98916768576251
C05783951_2,3,Clinton,en,3.1442134,3.715721941855146
C05795039_2,1,Clinton,en,2.441653,9.234523042965447
C05739649_2,3,Clinton,en,12.67644,6.857564901298814
C05770042_5,2,Clinton,en,1.0014161,5.920802780550128
C05793655_0,2,Clinton,en,1.0421195,6.8454201556459084
C05779205_1,1,Clinton,en,1.0001737,8.646207507083359
C05795069_1,3,Clinton,en,3.6646278,8.243212531275168
C05764881_1,2,Clinton,en,1.000107,5.671274852116441
C05778415_2,3,Clinton,en,1.0000097,4.6708003107775165
C05761661_1,3,Clinton,en,1.0001558,10.755898001400809
C05768366_1,3,Clinton,en,1.0000129,6.453131130404511
C05790190_0,3,Clinton,en,1.000071,5.315567491299313
C05776422_2,3,Clinton,en,9.094552,5.975928289623926
C05797923_0,3,Clinton,en,5.0484195,6.922083573182
C05770206_0,3,Clinton,en,1.000076,5.510070216085092
C05788490_3,3,Clinton,en,2.4625714,7.907384346815983
C05784138_2,3,Clinton,en,3.1798198,6.470757803467473
C05769478_13,1,Clinton,en,23.01218,6.820710444536088
C05790714_0,1,Clinton,en,1.0000069,7.372897561151561
C05761332_0,3,Clinton,en,3.6131,7.862308298704244
C05791793_0,3,Clinton,en,1.0001068,7.938841849153881
C05782734_1,3,Clinton,en,1.000002,2.732725875444177
C05762692_0,2,Clinton,en,1.0002394,7.275706850262447
C05788372_2,3,Clinton,en,2.1394286,7.228489471707517
C05782534_4,2,Clinton,en,1.0000027,7.549365373582877
C05769594_0,3,Clinton,en,1.0000023,9.56601069424715
C05763810_2,3,Clinton,en,1.0000421,6.16288031786481
C05762702_1,2,Clinton,en,1.5391854,6.634086106179375
C05778940_12,1,Clinton,en,1.7661896,10.738833229679322
C05770122_0,3,Clinton,en,1.0001218,8.979588551450673
C05764039_6,2,Clinton,en,1.0000025,6.181343288772106
C05795930_0,1,Clinton,en,1.0000061,5.248780683974123
C05792628_1,3,Clinton,en,1.0003808,4.626042586710609
C05776984_1,2,Clinton,en,6.0598497,6.840602648126183
C05769863_2,3,Clinton,en,1.0000865,3.9886443357370123
C05781971_8,3,Clinton,en,1.0026479,8.180949445162105
C05792115_2,3,Clinton,en,1.0010064,6.924486259368005
C05790991_0,1,Clinton,en,1.0005261,8.107498378912538
C05789832_1,2,Clinton,en,1.0002869,6.594433032679169
C05766317_1,1,Clinton,en,1.0003887,6.942799191673365
C05795963_2,2,Clinton,en,1.0000176,3.436368760441504
C05791461_2,3,Clinton,en,5.9187145,5.471297779502262
C05797201_2,1,Clinton,en,1.0008136,13.948139190335706
C05766750_1,1,Clinton,en,1.0002303,10.350877790593568
C05795325_4,3,Clinton,en,1.0001218,10.11305966886857
C05784138_1,3,Clinton,en,1.0001197,6.231018302791319
C05768721_0,3,Clinton,en,2.0048475,9.060277120598439
C05767935_0,3,Clinton,en,1.000007,3.2065126978303438
C05790662_20,3,Clinton,en,1.7789868,4.754411001671806
C05773949_0,1,Clinton,en,2.1229982,9.810218689619193
C05762435_2,3,Clinton,en,3.5246842,8.342048373488073
C05787445_1,1,Clinton,en,1.0000099,12.83304427191664
C05781826_1,1,Clinton,en,1.0000105,11.165194878746604
C05780482_7,2,Clinton,en,1.0007056,9.245954419119828
C05775438_1,2,Clinton,en,1.0002131,7.125632426878631
C05782313_0,3,Clinton,en,1.0002939,4.828907425300023
C05784638_0,2,Clinton,en,1.000589,8.219916698596899
C05769781_1,1,Clinton,en,2.980638,6.6053344895980315
C05771956_1,3,Clinton,en,1.0000123,7.031794169264103
C05790960_0,3,Clinton,en,3.5774343,10.34341210318522
C05785307_2,3,Clinton,en,1.0001293,6.127010626247172
C05775222_0,2,Clinton,en,1.0000026,6.833879643893337
C05780432_0,1,Clinton,en,2.5317812,7.513228022860321
C05790306_0,1,Clinton,en,1.0002114,9.591910321827864
C05781658_0,1,Clinton,en,3.3213978,6.242653807643826
C05792444_0,3,Clinton,en,1.0000058,3.528685316741078
C05771098_0,1,Clinton,en,1.0000452,6.828091861059052
C05766486_0,1,Clinton,en,2.4771435,9.766183113590682
C05767197_1,1,Clinton,en,1.0003946,9.177368514074958
C05772564_2,1,Clinton,en,1.0002342,6.817249737897621
C05771495_1,3,Clinton,en,2.4492884,4.610102849170082
C05764414_1,1,Clinton,en,11.251498,9.463513113731691
C05767717_3,1,Clinton,en,1.8753612,7.443858809981685
C05767395_2,3,Clinton,en,1.0000073,5.388055635096201
C05766268_0,3,Clinton,en,1.4631625,6.284417100711343
C05776634_1,3,Clinton,en,1.0007806,8.013866009166435
C05785275_2,3,Clinton,en,2.2181273,6.163401797826369
C05761306_4,3,Clinton,en,2.9770312,5.3645668022437905
C05789650_2,3,Clinton,en,2.0234997,7.4636637168218565
C05780222_0,1,Clinton,en,2.673157,11.575134699149427
C05789050_1,2,Clinton,en,1.0053706,6.434814422999436
C05792181_1,3,Clinton,en,1.000079,4.494689556339548
C05766029_1,1,Clinton,en,1.0015906,8.136173276874622
C05769970_2,3,Clinton,en,1.0000045,5.032925683264848
C05767352_0,3,Clinton,en,1.0000556,5.392992634131331
C05763724_0,1,Clinton,en,1.0006565,12.109393023412263
C05769566_2,3,Clinton,en,1.0000069,3.422852054954898
C05774155_2,1,Clinton,en,3.80867,8.514414986514003
C05787361_0,2,Clinton,en,1.9938941,4.932226931571528
C05776959_0,3,Clinton,en,5.203487,5.289054683644971
C05779706_20,1,Clinton,en,1.6143078,7.728396360289251
C05766177_0,3,Clinton,en,1.0002326,7.237530880303447
C05759700_6,3,Clinton,en,1.0001277,5.371717106560754
C05761516_3,1,Clinton,en,1.0000216,10.204945181581163
C05773206_0,2,Clinton,en,1.0057185,8.693281982646898
C05763062_0,3,Clinton,en,1.0005453,10.02038845912255
C05788498_1,2,Clinton,en,1.0000396,8.26630389725402
C05767268_1,2,Clinton,en,1.0006711,7.191469176732664
C05779935_2,3,Clinton,en,1.6002154,6.622130302683175
C05772824_2,3,Clinton,en,1.0000956,5.505096090385047
C05779301_1,1,Clinton,en,3.1716855,4.02175615904884
C05776161_0,3,Clinton,en,1.5420133,4.723553031900553
C05767739_4,1,Clinton,en,2.3665144,12.431004147584936
C05790015_0,3,Clinton,en,1.0000051,3.8604779260220683
C05763185_3,3,Clinton,en,3.2546291,4.670265419860727
C05759553_1,1,Clinton,en,1.0000105,9.60282077666353
C05797515_1,1,Clinton,en,1.0000025,7.471496460305655
C05762687_3,2,Clinton,en,1.0000046,5.411554305210738
C05779559_0,2,Clinton,en,4.1613994,8.250645681702627
C05786169_3,3,Clinton,en,1.9021531,5.882460995135185
C05774651_0,3,Clinton,en,1.000002,4.71600666043842
C05776539_1,3,Clinton,en,2.5454526,6.593955721713985
C05791014_2,3,Clinton,en,1.000126,6.053391877583919
C05780475_1,3,Clinton,en,2.4328892,5.46248278338839
C05785294_0,1,Clinton,en,1.5818217,15.810634620927123
C05781467_2,2,Clinton,en,1.6418025,5.512882834401506
C05793308_3,1,Clinton,en,1.4495276,7.196941721796413
C05769729_0,3,Clinton,en,1.3091075,8.457967753115181
C05772648_3,1,Clinton,en,1.0000056,6.0134689529463605
C05774871_1,1,Clinton,en,1.9301791,8.69647191862074
C05781117_3,3,Clinton,en,1.0000175,2.9572409180112667
C05769043_0,2,Clinton,en,2.7736135,10.978768248560561
C05766895_2,3,Clinton,en,6.305206,6.592216771301741
C05775444_1,1,Clinton,en,1.0002612,8.717940977213148
C05795478_0,3,Clinton,en,1.4634184,6.365811125833212
C05780801_2,1,Clinton,en,1.0003959,8.353713963749962
C05787497_0,1,Clinton,en,3.4892657,8.210242319637137
C05774357_2,1,Clinton,en,2.1385577,6.653283395381981
C05778000_0,2,Clinton,en,1.7602828,6.94150279456373
C05782304_0,3,Clinton,en,1.3965875,7.419764494039757
C05780420_0,2,Clinton,en,2.228259,10.309419665689695
C05772570_0,1,Clinton,en,1.7963064,12.998672136014173
C05789630_0,1,Clinton,en,3.8264,8.7036463631534
C05772877_1,2,Clinton,en,3.5374107,8.478720505414834
C05788498_7,3,Clinton,en,1.0001371,5.640510603363085
C05790189_0,3,Clinton,en,1.0001011,5.8300520677462435
C05766444_5,2,Clinton,en,1.0036837,9.25464353048324
C05764341_1,3,Clinton,en,1.0000143,6.609812625977258
C05767213_1,2,Clinton,en,1.3705525,6.253201071275993
C05764366_0,1,Clinton,en,1.0000697,6.451636156025622
C05760374_3,3,Clinton,en,1.0001055,3.8317144976730813
C05779934_1,1,Clinton,en,1.0009389,9.770801719956921
C05766248_0,3,Clinton,en,1.001172,5.1544415029691475
C05786105_1,1,Clinton,en,1.0001439,9.694616109288662
C05786182_0,1,Clinton,en,1.0000075,8.407789561754765
C05778766_1,2,Clinton,en,4.8363304,6.9445927488623
C05790428_0,2,Clinton,en,1.0002682,6.274270285548596
C05778582_1,3,Clinton,en,6.598123,4.676661878320872
C05771612_1,2,Clinton,en,1.0043825,8.631351514957375
C05778333_2,3,Clinton,en,1.0000039,4.892755764021427
C05785741_3,2,Clinton,en,3.2936924,7.272893831449551
C05788125_1,2,Clinton,en,1.0001366,9.825588615419326
C05768721_2,1,Clinton,en,1.0000063,15.971004151833192
C05796129_0,3,Clinton,en,2.1518378,6.345584796674604
C05785394_1,3,Clinton,en,1.0000439,6.316158456295174
C05769363_3,1,Clinton,en,3.777949,8.261196327330842
C05791548_2,3,Clinton,en,1.000079,5.487478488768263
C05760526_1,3,Clinton,en,1.0000933,8.417129166362027
C05791210_0,1,Clinton,en,2.1840394,5.9620984886922725
C05781504_0,3,Clinton,en,1.0001506,4.956036921884889
C05764282_2,3,Clinton,en,1.0000098,9.706188745424852
C05791510_3,3,Clinton,en,3.481745,6.798810659123788
C05793326_1,3,Clinton,en,1.0000112,5.8563493649236005
C05759551_0,1,Clinton,en,1.0000049,6.951863520298903
C05787774_0,3,Clinton,en,1.0000026,5.273323108461314
C05760434_1,3,Clinton,en,1.000002,2.9842691901997003
C05797536_1,2,Clinton,en,21.47219,5.657360024336543
C05769378_1,3,Clinton,en,1.0000435,6.838014356378944
C05790070_1,2,Clinton,en,2.1915662,5.792819677533894
C05783348_1,3,Clinton,en,1.0002409,6.176972713466246
C05762438_0,1,Clinton,en,3.0382617,10.106769272608284
C05797974_1,1,Clinton,en,9.361821,10.922154841668783
C05767134_1,2,Clinton,en,1.0003504,8.339516269737608
C05762959_2,3,Clinton,en,1.0000752,4.306976304614568
C05771084_1,3,Clinton,en,1.6094823,6.763893690685606
C05797279_0,3,Clinton,en,1.0003448,7.292659648861244
C05778573_1,3,Clinton,en,2.1420593,9.220892923249833
C05772387_1,1,Clinton,en,2.3247752,11.481380866167205
C05768832_0,3,Clinton,en,1.0013976,6.532860331147913
C05769268_1,3,Clinton,en,1.000003,7.7250648941710525
C05778264_0,3,Clinton,en,1.0000026,8.062488644837211
C05787921_3,1,Clinton,en,1.0031918,9.369886909517858
C05770218_0,1,Clinton,en,4.9861603,8.023419044488524
C05786215_0,2,Clinton,en,1.3440593,6.049502655547991
C05770178_0,1,Clinton,en,1.0054656,6.903566298122854
C05779435_0,3,Clinton,en,1.000013,5.573477857850956
C05767899_1,3,Clinton,en,2.6023598,4.542881200082497
C05771009_0,1,Clinton,en,1.0002933,8.211146010020657
C05762339_1,2,Clinton,en,1.0000035,8.605014605059072
C05769769_0,3,Clinton,en,1.0000031,4.46366020104951
C05771343_1,2,Clinton,en,1.000002,6.207705621460705
C05772790_0,3,Clinton,en,1.000106,12.681676425875452
C05774521_0,2,Clinton,en,1.0000234,5.853219318825051
C05764909_1,2,Clinton,en,1.0082964,6.091079929699738
C05764453_6,3,Clinton,en,1.0001435,7.770948939034976
C05790640_1,3,Clinton,en,1.0000238,5.357326855889596
C05796044_0,2,Clinton,en,1.0003393,7.034738304787266
C05773076_4,3,Clinton,en,1.0000277,5.711568256173255
C05770957_0,3,Clinton,en,22.042973,8.331439904872445
C05793275_0,3,Clinton,en,1.0014062,4.224593008315653
C05759065_1,3,Clinton,en,1.8280376,7.092069548466831
C05782671_1,2,Clinton,en,2.3199513,9.039431855583112
C05766449_1,1,Clinton,en,1.5425187,8.173997831261694
C05791779_1,2,Clinton,en,1.0000199,8.509698337012155
C05780982_1,1,Clinton,en,1.0000758,6.172724578881667
C05792224_1,1,Clinton,en,1.0004834,9.937975888485763
C05780502_0,3,Clinton,en,2.6077058,5.630002068145679
C05797387_3,1,Clinton,en,1.26981,5.702569707207174
C05784249_1,3,Clinton,en,1.0000197,7.413675311447919
C05780180_0,1,Clinton,en,1.0000408,8.527918221979215
C05780132_0,3,Clinton,en,1.0000631,6.327804452714831
C05784651_0,3,Clinton,en,1.00015,5.395181967437342
C05794232_4,1,Clinton,en,2.8697762,11.273510610626367
C05797947_0,3,Clinton,en,1.0000117,9.045962333390811
C05777430_1,3,Clinton,en,7.087553,8.880459261008712
C05775572_0,1,Clinton,en,1.0017323,10.53961235527263
C05792956_1,3,Clinton,en,1.0001649,6.387761170094802
C05780971_1,3,Clinton,en,3.624233,6.992975904752495
C05783773_1,2,Clinton,en,1.0301349,5.257229970297203
C05767662_2,3,Clinton,en,2.8534813,6.788957392744989
C05774081_0,3,Clinton,en,1.0028238,5.711616394715421
C05792402_0,1,Clinton,en,1.0006651,9.341557395671488
C05769427_2,1,Clinton,en,4.9648876,12.890571690359756
C05762967_11,1,Clinton,en,1.0000304,9.977165321136026
C05769594_1,3,Clinton,en,1.0125996,7.383837503323712
C05779707_25,1,Clinton,en,22.763926,10.940252169939765
C05782870_0,3,Clinton,en,1.000003,5.509547562439661
C05773271_0,1,Clinton,en,1.0001807,6.010739656466881
C05791281_7,1,Clinton,en,1.0004742,9.149760183089537
C05770091_0,3,Clinton,en,1.0032153,9.465318063691706
C05780110_1,2,Clinton,en,1.0002216,7.53854270717772
C05765766_0,3,Clinton,en,1.855908,8.242141859401634
C05782655_3,3,Clinton,en,2.6269696,4.621036320143315
C05779254_0,2,Clinton,en,1.0005946,10.46706773790666
C05798136_0,1,Clinton,en,1.0008048,10.107500862567331
C05791360_1,3,Clinton,en,1.0000188,6.356357438821333
C05762267_0,2,Clinton,en,11.35666,6.838095720070526
C05772032_1,2,Clinton,en,2.3723009,3.901688099072027
C05780344_3,2,Clinton,en,1.0000042,7.717033913378997
C05783913_3,3,Clinton,en,1.0000783,6.222793081433566
C05760235_2,3,Clinton,en,1.0001115,8.808392901887132
C05780380_2,3,Clinton,en,1.0022861,7.331634058889409
C05777828_0,3,Clinton,en,1.0000031,6.764423546471493
C05793476_7,3,Clinton,en,1.0000387,3.686357398790821
C05795590_1,2,Clinton,en,1.0001479,7.603816511833172
C05796049_1,1,Clinton,en,1.0000077,9.682162792852138
C05789962_1,1,Clinton,en,1.001707,6.751003276741454
C05762971_2,3,Clinton,en,1.000077,5.435821971087704
C05777707_2,2,Clinton,en,1.0002781,6.291399044318539
C05767721_2,1,Clinton,en,1.6203699,7.755762479016556
C05781749_0,3,Clinton,en,1.0000844,5.741500681520576
C05774157_0,1,Clinton,en,1.0005208,8.34438680670577
C05776714_1,2,Clinton,en,1.0000575,6.683711501922861
C05768350_0,1,Clinton,en,1.0000083,6.300113696722831
C05792688_3,1,Clinton,en,1.0003456,14.052636623704096
C05761753_1,3,Clinton,en,1.0016379,6.8583117704925565
C05788326_3,3,Clinton,en,4.194273,5.602303289904096
C05760487_1,3,Clinton,en,1.0003474,5.660742679189816
C05776965_1,3,Clinton,en,8.481048,4.940039283797533
C05770647_2,3,Clinton,en,1.0000029,5.639628862099107
C05788751_1,2,Clinton,en,2.9923344,9.740625801335298
C05772825_0,1,Clinton,en,2.1834478,8.093123951825671
C05786375_7,3,Clinton,en,1.7923154,4.377382763889447
C05777597_1,3,Clinton,en,1.0000578,4.512270002284674
C05779443_1,3,Clinton,en,3.6441329,4.103119663242663
C05760678_1,3,Clinton,en,2.7010164,4.895087434629762
C05784352_3,3,Clinton,en,1.000039,6.910014124944215
C05791982_0,3,Clinton,en,1.6428772,8.224060913496078
C05760372_2,2,Clinton,en,1.0000035,7.632368423336532
C05774927_2,3,Clinton,en,1.000013,4.3016832991027485
C05783899_3,2,Clinton,en,1.003495,3.323571067839816
C05779134_2,2,Clinton,en,3.8692293,7.196240033259591
C05791520_1,3,Clinton,en,1.000756,7.355193003108513
C05739878_0,3,Clinton,en,1.000552,7.659721088319226
